date,year,month,year_month,day_of_week,holiday,weekend_or_holiday,calls_presented,avg_queue_time,max_queue_time,calls_handled,avg_speed_of_answer,avg_handle_time,max_handle_time,calls_abandoned,target_seconds,answered_within_target,abandoned_within_target,pct_handled_within_target,pct_within_target_excl_abandoned,pct_within_target_abandoned_positive,pct_answered_within_target,percentage_of_calls_handled,percentage_of_calls_abandoned
2020-02-10,2020,Feb,2020-02-01,Mon,FALSE,FALSE,303,8,192,291,8,121,903,12,30,283,10,97.3,96.6,96.7,93.4,96,4
2020-02-11,2020,Feb,2020-02-01,Tue,FALSE,FALSE,299,11,226,290,11,98,569,9,30,275,7,94.8,94.2,94.3,92,97,3
2020-02-12,2020,Feb,2020-02-01,Wed,FALSE,FALSE,246,7,125,238,8,92,881,8,30,234,8,98.3,98.3,98.4,95.1,96.8,3.3
2020-02-13,2020,Feb,2020-02-01,Thu,FALSE,FALSE,272,6,125,263,7,101,563,9,30,259,9,98.5,98.5,98.5,95.2,96.7,3.3
2020-02-14,2020,Feb,2020-02-01,Fri,FALSE,FALSE,256,9,249,248,9,128,938,8,30,238,8,96,96,96.1,93,96.9,3.1
2020-02-15,2020,Feb,2020-02-01,Sat,FALSE,TRUE,84,27,412,77,24,147,517,7,30,68,4,88.3,85,85.7,81,91.7,8.3
2020-02-16,2020,Feb,2020-02-01,Sun,FALSE,TRUE,85,22,732,77,19,140,931,8,30,73,5,94.8,91.3,91.8,85.9,90.6,9.4
2020-02-17,2020,Feb,2020-02-01,Mon,TRUE,TRUE,86,7,102,83,7,105,440,3,30,82,3,98.8,98.8,98.8,95.4,96.5,3.5
2020-02-18,2020,Feb,2020-02-01,Tue,FALSE,FALSE,257,15,466,243,14,99,552,14,30,233,12,95.9,95.1,95.3,90.7,94.6,5.5
2020-02-19,2020,Feb,2020-02-01,Wed,FALSE,FALSE,265,7,71,250,7,104,854,15,30,243,15,97.2,97.2,97.4,91.7,94.3,5.7
2020-02-20,2020,Feb,2020-02-01,Thu,FALSE,FALSE,290,12,210,278,12,111,699,12,30,263,10,94.6,93.9,94.1,90.7,95.9,4.1
2020-02-21,2020,Feb,2020-02-01,Fri,FALSE,FALSE,259,10,235,243,10,130,2403,16,30,232,15,95.5,95.1,95.4,89.6,93.8,6.2
2020-02-22,2020,Feb,2020-02-01,Sat,FALSE,TRUE,95,14,224,95,14,122,467,0,30,87,0,91.6,91.6,91.6,91.6,100,0
2020-02-23,2020,Feb,2020-02-01,Sun,FALSE,TRUE,66,9,236,66,9,117,709,0,30,64,0,97,97,97,97,100,0
2020-02-24,2020,Feb,2020-02-01,Mon,FALSE,FALSE,305,10,148,296,9,111,1153,9,30,284,4,96,94.4,94.4,93.1,97.1,3
2020-02-25,2020,Feb,2020-02-01,Tue,FALSE,FALSE,273,11,209,257,11,98,1289,16,30,243,13,94.6,93.5,93.8,89,94.1,5.9
2020-02-26,2020,Feb,2020-02-01,Wed,FALSE,FALSE,294,20,1314,268,12,106,818,26,30,263,15,98.1,94.3,94.6,89.5,91.2,8.8
2020-02-27,2020,Feb,2020-02-01,Thu,FALSE,FALSE,355,10,233,339,10,107,907,16,30,324,15,95.6,95.3,95.5,91.3,95.5,4.5
2020-02-28,2020,Feb,2020-02-01,Fri,FALSE,FALSE,348,13,283,336,12,108,1056,12,30,309,7,92,90.6,90.8,88.8,96.6,3.5
2020-02-29,2020,Feb,2020-02-01,Sat,FALSE,TRUE,137,29,547,123,24,136,707,14,30,107,7,87,82.3,83.2,78.1,89.8,10.2
2020-03-01,2020,Mar,2020-03-01,Sun,FALSE,TRUE,85,19,421,82,19,108,348,3,30,74,2,90.2,89.2,89.4,87.1,96.5,3.5
2020-03-02,2020,Mar,2020-03-01,Mon,FALSE,FALSE,311,13,439,303,12,110,879,8,30,283,4,93.4,92.2,92.3,91,97.4,2.6
2020-03-03,2020,Mar,2020-03-01,Tue,FALSE,FALSE,279,15,223,274,15,104,573,5,30,253,4,92.3,92,92.1,90.7,98.2,1.8
2020-03-04,2020,Mar,2020-03-01,Wed,FALSE,FALSE,277,10,191,268,10,113,671,9,30,255,9,95.2,95.2,95.3,92.1,96.8,3.3
2020-03-05,2020,Mar,2020-03-01,Thu,FALSE,FALSE,279,10,295,268,9,111,757,11,30,260,8,97,95.9,96.1,93.2,96.1,3.9
2020-03-06,2020,Mar,2020-03-01,Fri,FALSE,FALSE,316,21,395,299,19,119,755,17,30,271,11,90.6,88.9,89.2,85.8,94.6,5.4
2020-03-07,2020,Mar,2020-03-01,Sat,FALSE,TRUE,89,30,427,85,28,134,817,4,30,74,2,87.1,85.1,85.4,83.2,95.5,4.5
2020-03-08,2020,Mar,2020-03-01,Sun,FALSE,TRUE,74,24,674,73,24,108,486,1,30,68,0,93.2,91.9,91.9,91.9,98.7,1.4
2020-03-09,2020,Mar,2020-03-01,Mon,FALSE,FALSE,288,11,186,275,11,110,1076,13,30,253,13,92,92,92.4,87.9,95.5,4.5
2020-03-10,2020,Mar,2020-03-01,Tue,FALSE,FALSE,275,17,275,265,16,116,583,10,30,242,7,91.3,90.3,90.6,88,96.4,3.6
2020-03-11,2020,Mar,2020-03-01,Wed,FALSE,FALSE,279,20,655,271,19,104,566,8,30,255,6,94.1,93.4,93.6,91.4,97.1,2.9
2020-03-12,2020,Mar,2020-03-01,Thu,FALSE,FALSE,245,15,664,235,13,99,555,10,30,226,6,96.2,94.6,94.7,92.2,95.9,4.1
2020-03-13,2020,Mar,2020-03-01,Fri,FALSE,FALSE,293,11,120,278,11,103,911,15,30,263,14,94.6,94.3,94.5,89.8,94.9,5.1
2020-03-14,2020,Mar,2020-03-01,Sat,FALSE,TRUE,107,25,301,98,20,138,753,9,30,90,3,91.8,86.5,86.9,84.1,91.6,8.4
2020-03-15,2020,Mar,2020-03-01,Sun,FALSE,TRUE,85,12,196,79,9,95,410,6,30,75,3,94.9,91.5,91.8,88.2,92.9,7.1
2020-03-16,2020,Mar,2020-03-01,Mon,FALSE,FALSE,282,12,196,268,11,99,813,13,30,255,8,95.2,93.1,93.3,90.4,95,4.6
2020-03-17,2020,Mar,2020-03-01,Tue,FALSE,FALSE,242,9,252,234,9,106,608,8,30,226,8,96.6,96.6,96.7,93.4,96.7,3.3
2020-03-18,2020,Mar,2020-03-01,Wed,FALSE,FALSE,258,11,417,249,10,115,638,9,30,244,7,98,97.2,97.3,94.6,96.5,3.5
2020-03-19,2020,Mar,2020-03-01,Thu,FALSE,FALSE,245,8,131,228,8,110,1064,17,30,219,16,96.1,95.6,95.9,89.4,93.1,6.9
2020-03-20,2020,Mar,2020-03-01,Fri,FALSE,FALSE,187,7,150,178,7,96,361,9,30,174,8,97.8,97.2,97.3,93.1,95.2,4.8
2020-03-21,2020,Mar,2020-03-01,Sat,FALSE,TRUE,68,20,315,62,17,114,318,6,30,57,4,91.9,89.1,89.7,83.8,91.2,8.8
2020-03-22,2020,Mar,2020-03-01,Sun,FALSE,TRUE,70,23,336,64,21,158,661,6,30,56,4,87.5,84.9,85.7,80,91.4,8.6
2020-03-23,2020,Mar,2020-03-01,Mon,FALSE,FALSE,352,9,211,272,9,82,707,79,30,263,78,96.7,96,96.9,74.7,77.3,22.4
2020-03-24,2020,Mar,2020-03-01,Tue,FALSE,FALSE,220,8,139,214,8,98,597,6,30,207,6,96.7,96.7,96.8,94.1,97.3,2.7
2020-03-25,2020,Mar,2020-03-01,Wed,FALSE,FALSE,245,11,241,236,11,99,464,9,30,223,9,94.5,94.5,94.7,91,96.3,3.7
2020-03-26,2020,Mar,2020-03-01,Thu,FALSE,FALSE,185,17,299,173,15,106,793,12,30,150,9,86.7,85.2,86,81.1,93.5,6.5
2020-03-27,2020,Mar,2020-03-01,Fri,FALSE,FALSE,222,38,485,204,36,117,643,18,30,148,7,72.6,68.8,69.8,66.7,91.9,8.1
2020-03-28,2020,Mar,2020-03-01,Sat,FALSE,TRUE,46,9,111,44,8,123,497,2,30,42,1,95.5,93.3,93.5,91.3,95.7,4.4
2020-03-29,2020,Mar,2020-03-01,Sun,FALSE,TRUE,46,6,24,43,6,136,527,3,30,43,3,100,100,100,93.5,93.5,6.5
2020-03-30,2020,Mar,2020-03-01,Mon,FALSE,FALSE,239,15,267,229,15,131,1223,10,30,208,9,90.8,90.4,90.8,87,95.8,4.2
2020-03-31,2020,Mar,2020-03-01,Tue,FALSE,FALSE,208,16,515,198,11,100,576,10,30,181,7,91.4,90.1,90.4,87,95.2,4.8
2020-04-01,2020,Apr,2020-04-01,Wed,FALSE,FALSE,272,30,406,248,28,123,663,24,30,203,15,81.9,79,80.2,74.6,91.2,8.8
2020-04-02,2020,Apr,2020-04-01,Thu,FALSE,FALSE,258,25,392,241,23,107,706,17,30,195,7,80.9,77.7,78.3,75.6,93.4,6.6
2020-04-03,2020,Apr,2020-04-01,Fri,FALSE,FALSE,262,54,673,233,49,163,1013,29,30,163,15,70,66,67.9,62.2,88.9,11.1
2020-04-04,2020,Apr,2020-04-01,Sat,FALSE,TRUE,142,40,611,126,34,157,1596,16,30,104,6,82.5,76.5,77.5,73.2,88.7,11.3
2020-04-05,2020,Apr,2020-04-01,Sun,FALSE,TRUE,141,60,1363,119,42,133,1263,22,30,103,13,86.6,80.5,82.3,73.1,84.4,15.6
2020-04-06,2020,Apr,2020-04-01,Mon,FALSE,FALSE,457,98,714,386,95,123,759,71,30,208,21,53.9,47.7,50.1,45.5,84.5,15.5
2020-04-07,2020,Apr,2020-04-01,Tue,FALSE,FALSE,278,8,258,272,8,96,620,6,30,262,6,96.3,96.3,96.4,94.2,97.8,2.2
2020-04-08,2020,Apr,2020-04-01,Wed,FALSE,FALSE,250,13,506,241,12,104,528,9,30,229,7,95,94.2,94.4,91.6,96.4,3.6
2020-04-09,2020,Apr,2020-04-01,Thu,FALSE,FALSE,217,19,301,203,19,119,793,14,30,173,11,85.2,84,84.8,79.7,93.6,6.5
2020-04-10,2020,Apr,2020-04-01,Fri,TRUE,TRUE,68,15,140,65,13,178,1400,3,30,57,1,87.7,85.1,85.3,83.8,95.6,4.4
2020-04-11,2020,Apr,2020-04-01,Sat,FALSE,TRUE,92,12,151,85,11,144,1209,7,30,76,5,89.4,87.4,88,82.6,92.4,7.6
2020-04-12,2020,Apr,2020-04-01,Sun,FALSE,TRUE,77,14,242,70,11,114,919,7,30,64,5,91.4,88.9,89.6,83.1,90.9,9.1
2020-04-13,2020,Apr,2020-04-01,Mon,FALSE,FALSE,176,69,914,160,56,137,729,16,30,120,3,75,69.4,69.9,68.2,90.9,9.1
2020-04-14,2020,Apr,2020-04-01,Tue,FALSE,FALSE,215,14,270,204,13,103,1288,9,30,183,7,89.7,88,88.4,85.1,94.9,4.2
2020-04-15,2020,Apr,2020-04-01,Wed,FALSE,FALSE,221,16,367,204,15,117,791,17,30,187,14,91.7,90.3,91,84.6,92.3,7.7
2020-04-16,2020,Apr,2020-04-01,Thu,FALSE,FALSE,195,23,412,184,23,142,1303,11,30,163,8,88.6,87.2,87.7,83.6,94.4,5.6
2020-04-17,2020,Apr,2020-04-01,Fri,FALSE,FALSE,200,9,228,189,9,138,742,11,30,180,9,95.2,94.2,94.5,90,94.5,5.5
2020-04-18,2020,Apr,2020-04-01,Sat,FALSE,TRUE,84,7,129,81,8,95,420,3,30,79,3,97.5,97.5,97.6,94.1,96.4,3.6
2020-04-19,2020,Apr,2020-04-01,Sun,FALSE,TRUE,61,16,182,55,13,107,413,6,30,51,3,92.7,87.9,88.5,83.6,90.2,9.8
2020-04-20,2020,Apr,2020-04-01,Mon,FALSE,FALSE,258,11,220,245,11,123,1050,13,30,224,10,91.4,90.3,90.7,86.8,95,5
2020-04-21,2020,Apr,2020-04-01,Tue,FALSE,FALSE,196,6,113,193,6,128,2092,3,30,189,3,97.9,97.9,98,96.4,98.5,1.5
2020-04-22,2020,Apr,2020-04-01,Wed,FALSE,FALSE,182,7,134,174,7,121,822,8,30,169,7,97.1,96.6,96.7,92.9,95.6,4.4
2020-04-23,2020,Apr,2020-04-01,Thu,FALSE,FALSE,209,16,258,194,16,107,738,15,30,168,10,86.6,84.4,85.2,80.4,92.8,7.2
2020-04-24,2020,Apr,2020-04-01,Fri,FALSE,FALSE,259,38,417,231,34,139,1335,28,30,184,15,79.7,75.4,76.8,71,89.2,10.8
2020-04-25,2020,Apr,2020-04-01,Sat,FALSE,TRUE,112,24,435,108,24,96,412,4,30,92,2,85.2,83.6,83.9,82.1,96.4,3.6
2020-04-26,2020,Apr,2020-04-01,Sun,FALSE,TRUE,43,14,193,41,13,152,1635,2,30,38,1,92.7,90.5,90.7,88.4,95.4,4.7
2020-04-27,2020,Apr,2020-04-01,Mon,FALSE,FALSE,256,37,601,241,31,135,711,15,30,193,5,80.1,76.9,77.3,75.4,94.1,5.9
2020-04-28,2020,Apr,2020-04-01,Tue,FALSE,FALSE,219,19,351,206,17,118,790,13,30,186,10,90.3,89,89.5,84.9,94.1,5.9
2020-04-29,2020,Apr,2020-04-01,Wed,FALSE,FALSE,206,23,415,190,23,144,919,16,30,164,10,86.3,83.7,84.5,79.6,92.2,7.8
2020-04-30,2020,Apr,2020-04-01,Thu,FALSE,FALSE,194,12,497,186,10,118,821,8,30,179,5,96.2,94.7,94.9,92.3,95.9,4.1
2020-05-01,2020,May,2020-05-01,Fri,FALSE,FALSE,240,49,743,218,46,109,493,22,30,157,11,72,68.6,70,65.4,90.8,9.2
2020-05-02,2020,May,2020-05-01,Sat,FALSE,TRUE,85,64,1113,75,38,231,2521,10,30,64,3,85.3,78.1,78.8,75.3,88.2,11.8
2020-05-03,2020,May,2020-05-01,Sun,FALSE,TRUE,98,20,217,94,20,91,289,4,30,82,3,87.2,86.3,86.7,83.7,95.9,4.1
2020-05-04,2020,May,2020-05-01,Mon,FALSE,FALSE,332,11,147,314,11,133,796,18,30,289,16,92,91.5,91.9,87.1,94.6,5.4
2020-05-05,2020,May,2020-05-01,Tue,FALSE,FALSE,267,13,382,254,12,142,1391,13,30,240,11,94.5,93.8,94,89.9,95.1,4.9
2020-05-06,2020,May,2020-05-01,Wed,FALSE,FALSE,218,7,122,214,7,133,547,4,30,210,3,98.1,97.7,97.7,96.3,98.2,1.8
2020-05-07,2020,May,2020-05-01,Thu,FALSE,FALSE,248,21,669,241,20,126,1007,7,30,222,5,92.1,91.4,91.5,89.5,97.2,2.8
2020-05-08,2020,May,2020-05-01,Fri,FALSE,FALSE,224,8,143,219,8,150,1138,5,30,208,4,95,94.6,94.6,92.9,97.8,2.2
2020-05-09,2020,May,2020-05-01,Sat,FALSE,TRUE,65,24,395,58,25,152,541,7,30,52,6,89.7,88.1,89.2,80,89.2,10.8
2020-05-10,2020,May,2020-05-01,Sun,FALSE,TRUE,33,33,333,31,35,204,630,2,30,26,2,83.9,83.9,84.9,78.8,93.9,6.1
2020-05-11,2020,May,2020-05-01,Mon,FALSE,FALSE,249,9,197,245,9,122,716,4,30,237,4,96.7,96.7,96.8,95.2,98.4,1.6
2020-05-12,2020,May,2020-05-01,Tue,FALSE,FALSE,239,8,136,225,7,107,888,14,30,218,12,96.9,96,96.2,91.2,94.1,5.9
2020-05-13,2020,May,2020-05-01,Wed,FALSE,FALSE,241,10,464,234,9,115,1033,7,30,227,5,97,96.2,96.3,94.2,97.1,2.9
2020-05-14,2020,May,2020-05-01,Thu,FALSE,FALSE,228,30,896,215,18,132,992,13,30,201,6,93.5,90.5,90.8,88.2,94.3,5.7
2020-05-15,2020,May,2020-05-01,Fri,FALSE,FALSE,256,24,276,237,20,114,845,19,30,201,8,84.8,81.1,81.6,78.5,92.6,7.4
2020-05-16,2020,May,2020-05-01,Sat,FALSE,TRUE,150,39,588,135,35,131,644,15,30,109,6,80.7,75.7,76.7,72.7,90,10
2020-05-17,2020,May,2020-05-01,Sun,FALSE,TRUE,58,14,158,57,14,149,1214,1,30,52,1,91.2,91.2,91.4,89.7,98.3,1.7
2020-05-18,2020,May,2020-05-01,Mon,TRUE,TRUE,58,19,295,53,18,125,719,5,30,46,3,86.8,83.6,84.5,79.3,91.4,8.6
2020-05-19,2020,May,2020-05-01,Tue,FALSE,FALSE,332,21,433,323,21,114,825,9,30,276,7,85.5,84.9,85.2,83.1,97.3,2.7
2020-05-20,2020,May,2020-05-01,Wed,FALSE,FALSE,322,23,270,303,21,119,593,19,30,258,12,85.2,83.2,83.9,80.1,94.1,5.9
2020-05-21,2020,May,2020-05-01,Thu,FALSE,FALSE,315,14,218,296,14,139,941,19,30,270,14,91.2,89.7,90.2,85.7,94,6
2020-05-22,2020,May,2020-05-01,Fri,FALSE,FALSE,331,38,643,304,30,156,1155,27,30,240,10,79,74.8,75.5,72.5,91.8,8.2
2020-05-23,2020,May,2020-05-01,Sat,FALSE,TRUE,119,31,637,109,30,159,1234,10,30,88,7,80.7,78.6,79.8,74,91.6,8.4
2020-05-24,2020,May,2020-05-01,Sun,FALSE,TRUE,106,50,492,102,50,161,900,4,30,75,2,73.5,72.1,72.6,70.8,96.2,3.8
2020-05-25,2020,May,2020-05-01,Mon,FALSE,FALSE,409,39,498,384,39,118,592,25,30,311,16,81,79.1,80,76,93.9,6.1
2020-05-26,2020,May,2020-05-01,Tue,FALSE,FALSE,315,19,433,298,17,122,764,17,30,273,12,91.6,90.1,90.5,86.7,94.6,5.4
2020-05-27,2020,May,2020-05-01,Wed,FALSE,FALSE,314,15,490,298,14,115,743,16,30,281,10,94.3,92.4,92.7,89.5,94.9,5.1
2020-05-28,2020,May,2020-05-01,Thu,FALSE,FALSE,288,20,326,267,19,125,741,21,30,234,17,87.6,86.4,87.2,81.3,92.7,7.3
2020-05-29,2020,May,2020-05-01,Fri,FALSE,FALSE,308,31,879,283,29,132,824,25,30,225,15,79.5,76.8,77.9,73.1,91.9,8.1
2020-05-30,2020,May,2020-05-01,Sat,FALSE,TRUE,87,34,686,77,15,139,905,10,30,69,3,89.6,82.1,82.8,79.3,88.5,11.5
2020-05-31,2020,May,2020-05-01,Sun,FALSE,TRUE,70,29,509,63,16,146,751,7,30,58,2,92.1,85.3,85.7,82.9,90,10
2020-06-01,2020,Jun,2020-06-01,Mon,FALSE,FALSE,436,41,730,404,38,136,1931,32,30,309,13,76.5,73.1,73.9,70.9,92.7,7.3
2020-06-02,2020,Jun,2020-06-01,Tue,FALSE,FALSE,319,13,505,311,13,142,1643,8,30,289,6,92.9,92.3,92.5,90.6,97.5,2.5
2020-06-03,2020,Jun,2020-06-01,Wed,FALSE,FALSE,342,19,502,322,19,136,995,20,30,301,17,93.5,92.6,93,88,94.2,5.9
2020-06-04,2020,Jun,2020-06-01,Thu,FALSE,FALSE,340,35,354,304,30,148,812,36,30,254,16,83.6,78.4,79.4,74.7,89.4,10.6
